GeneID	logFC	logCPM	F	PValue	FDR
5110	-0.359843844332608	5.84261890845052	12.7351965508614	0.000572131737948782	0.102124755285104
693132	-1.70823123343904	-2.50002169439978	12.7272518013701	0.000574268729855853	0.102124755285104
5922	-0.301917712774052	7.50295126252676	12.6784011240159	0.000587590610786803	0.102124755285104
91647	0.31782153109329	3.94778779065075	12.6751456637161	0.000588489630348874	0.102124755285104
376267	0.351604216356902	4.22951066908444	12.6488702847648	0.000595797839457158	0.102124755285104
317702	-1.73231544578148	-2.0452389822418	12.6354213827188	0.000599574611642315	0.102124755285104
1778	0.322151959238266	8.45949761253727	12.6351744587257	0.000599644183868899	0.102124755285104
753	0.309483854559043	5.42579516031459	12.6030906037136	0.000608755104186845	0.102124755285104
90625	0.674479325081285	1.41609773355331	12.6023920894522	0.000608955041289477	0.102124755285104
7433	0.591834378421589	3.83347658083425	12.59654796216	0.000615516373572732	0.102385894335757
5373	0.276965199463828	4.40236374649832	12.5337102621219	0.000628948065814104	0.102539814279003
285877	2.31870809621003	-2.25187094435125	12.5046428046812	0.00063761200138132	0.102539814279003
105372482	0.540988544303187	2.67820162407274	12.4868398347137	0.00064297903523734	0.102539814279003
6291	2.1093286923693	-2.53159945818084	12.7587971891917	0.000650587377946084	0.102539814279003
84909	0.272312125568183	3.79252420916037	12.4590207057584	0.000651458992833797	0.102539814279003
102723851	2.12666733972931	-2.42529260803926	12.4537529334885	0.000653077671380445	0.102539814279003
100302172	-1.43280020270825	-2.70199986232186	15.2120572730812	0.000655863814354924	0.102539814279003
10537	-1.52238362284332	-2.58711842727733	13.2514352967377	0.000656535467768788	0.102539814279003
139793	-1.81498103539256	-2.16464735763154	12.4151816280169	0.000665056809678601	0.103083805500183
223082	-0.26434107614317	5.68134037975078	12.3736786919488	0.000678199551772679	0.104142071708484
80219	-0.275018086878397	5.28079807718148	12.3598746030453	0.000682629963297362	0.104142071708484
100996693	2.15047298791647	-2.52155804820841	12.6244749641693	0.000691234379371929	0.104142071708484
3053	0.364720704206226	2.82965107771752	12.3302330231032	0.00069224446492443	0.104142071708484
9698	0.199552242660018	7.10194399246225	12.2899732941579	0.000705527016229318	0.104904241425981
57634	0.38863857238236	7.25292231627645	12.2838645138392	0.000707565264750019	0.104904241425981
406892	-1.68202609918544	-2.51250582858418	12.2129086667825	0.000731689800848837	0.106090170771456
10180	0.235110018011299	6.77598872391238	12.1974708308487	0.000737049913773344	0.106090170771456
85280	2.21966814055699	-2.20374836788288	12.195052574381	0.000737893206352233	0.106090170771456
2331	2.8974959454717	1.10215400289488	12.2538796287902	0.00074239622554114	0.106090170771456
10075	0.327514922931292	8.2728270467108	12.1579786548317	0.000750946805809124	0.106090170771456
81502	0.263229189246699	6.89811623755324	12.1531513473474	0.000752663911057107	0.106090170771456
59269	0.504105307982686	5.44612444512838	12.1594884817653	0.000757927069265277	0.106090170771456
79892	-0.29223121673282	6.76134020798761	12.1230370388038	0.000763467529428213	0.106090170771456
9656	0.384777177910162	5.05289108965661	12.1205726689385	0.000764358676442833	0.106090170771456
79647	-0.2667197890473	6.49361094648773	12.1003804490485	0.000771700938913132	0.106090170771456
100130894	0.391970873744953	2.83168712428578	12.0979162576436	0.000772601927905522	0.106090170771456
166012	-0.820656077695536	2.42802538581942	12.0827221693105	0.000788905707646259	0.10760673852295
401067	2.38002600530644	-2.48427163002168	12.3034879198886	0.000799397724036176	0.107874122653234
221785	0.254656061964715	4.76760362905491	12.0133235732819	0.000804198465560919	0.107874122653234
100126319	2.10092069452211	-2.54032381531726	12.2835142747288	0.000806683321893682	0.107874122653234
8148	0.27523310494943	6.17382542426038	11.9405370375125	0.000832450585613794	0.110597006374404
2521	0.259479051815629	7.09828471295856	11.8802503234543	0.000856624815055187	0.113074475587285
90693	-0.369302787158516	4.24962892154336	11.8490877797528	0.00086940322436078	0.114025576733472
26155	0.334144107020899	4.58646140125434	11.7911796261897	0.000893673406088412	0.114734482138846
54930	-0.495949429413673	3.98608759785823	11.7589878439898	0.000910497687079632	0.114734482138846
7555	-0.240449112688554	8.2906613408033	11.7512914944498	0.000910796577200501	0.114734482138846
386685	-1.71258090458271	-2.43055071733625	11.750921452694	0.000910957002874754	0.114734482138846
10451	-0.336608193661658	6.92827203760866	11.7470320124554	0.000912644971114255	0.114734482138846
613037	0.686380524325649	0.695514436000368	11.7370280260246	0.000917001408374129	0.114734482138846
5515	-0.179774555786795	6.28502057162763	11.7341587622165	0.000918254840061892	0.114734482138846
10135	-0.574702704145337	11.3856603957089	11.7349048374764	0.000919670335814797	0.114734482138846
51142	-0.269260255679601	5.55021208749143	11.6876861475224	0.000938804183737075	0.115743636261154
54665	-0.32099591496381	6.4655959952762	11.6870840937852	0.000939073490681897	0.115743636261154
51526	-0.298873460135043	6.09699619470441	11.6586531800042	0.000951882174326944	0.116142222128972
64651	-0.64273965189516	5.87945636954286	11.7037064106373	0.00095495816891132	0.116142222128972
503841	2.23014201635037	-2.40984871373126	11.6422870283047	0.000959337025405489	0.116142222128972
388512	0.560988700714731	4.54831774044197	11.5942116544705	0.000993535637220553	0.11873712683517
101929738	-1.64610992904354	-2.47986130100611	11.5587509856774	0.000998337100740413	0.11873712683517
102724151	-1.64610992904354	-2.47986130100611	11.5587509856774	0.000998337100740413	0.11873712683517
129642	-0.435165113556166	6.62043665332694	11.5559947367016	0.00100398450354274	0.11873712683517
79109	0.143508143541848	5.99662606433253	11.5025015062426	0.00102551622590685	0.120209958280726
100144748	-0.462772476244009	2.88808748183716	11.4970536565968	0.00102818879272371	0.120209958280726
100874261	0.424279237095842	3.48745167382456	11.4687766942776	0.00104217658550627	0.121153028065104
84498	0.169885770319851	6.35897548900399	11.450104402629	0.00105152070837013	0.121370695341472
100288687	2.01219904502066	-2.54725405047578	11.688974039773	0.00105830555117873	0.121370695341472
11273	0.299837325023072	6.51817258064429	11.4296709096045	0.00106184528182421	0.121370695341472
197322	0.305206957779135	5.87164229440592	11.3999581605908	0.00107704540686194	0.121408316654664
3248	-0.992261714542142	3.54204232936206	11.4454153325459	0.00108426543417693	0.121408316654664
4705	0.211424162828537	6.29849405938639	11.3777765058091	0.00108853907996938	0.121408316654664
4214	-0.257356659860474	8.93183971612966	11.3707863851257	0.00109218725284267	0.121408316654664
57462	0.440430496848994	1.83404694652949	11.3623938052874	0.001096584045499	0.121408316654664
57214	0.346584016683433	3.81918111863823	11.3601207180436	0.00109777803426749	0.121408316654664
1723	0.234771449953114	3.75618367033061	11.3377242906173	0.00110961421074333	0.122029248582163
55766	-0.409160674044596	5.21579139336819	11.3278933369327	0.00111532108919182	0.122029248582163
142	0.34538550106192	6.66331405262547	11.2461040732201	0.00115942204692666	0.126179654681487
6293	0.283773965598524	4.69324351529982	11.2086503766767	0.00118044224723713	0.127662229107557
57492	0.172611105546033	8.0559831279207	11.199698824376	0.00118552412172219	0.127662229107557
5230	-0.254024332065199	7.59065502937877	11.1793664275595	0.00119715105810891	0.128239322769153
26234	-0.515184623941756	9.62880926107722	11.1712342392145	0.00120543803066671	0.128454490142921
8772	-0.389569391000387	4.73932611868208	11.0881119533143	0.00125080184092186	0.131623462110374
664617	1.83151475352931	-2.57584793522526	11.3096224508761	0.00126034356239891	0.131623462110374
127247	2.04471816833256	-2.27259715499344	11.071689005384	0.00126071780042726	0.131623462110374
51108	-0.494128967741229	7.85425948737255	11.0873280173976	0.0012609090211942	0.131623462110374
146540	0.485181900304115	2.64416714090263	11.0232771760913	0.00129042308347407	0.134020590293804
101928521	1.76534780569947	-2.58467662429096	11.2005101605405	0.00132558981131501	0.136977613835884
51135	-0.264193884985606	6.22297578714049	10.9550891532325	0.00133349357702939	0.137101902442318
3091	-0.463057747256743	7.73084561016195	10.9341127140949	0.00135355415145805	0.137468225806743
114819	0.312356194295395	4.37499516130764	10.9192201166816	0.00135674300515277	0.137468225806743
55114	0.321515661023966	6.66589637069769	10.9099094208381	0.00136284611098733	0.137468225806743
7352	0.358701980765489	2.20823636048971	10.8964894201188	0.00137169275495005	0.137468225806743
11143	0.195868389484139	6.37605439975153	10.8902554238429	0.00137582243643258	0.137468225806743
374918	1.94176784495671	-2.46038757455093	10.8846516589254	0.00137954557985962	0.137468225806743
147015	-0.632141538968964	4.53139616743596	10.918781488396	0.00138408868603075	0.137468225806743
4643	0.425528182188138	4.30396129922653	10.8506693306307	0.00140234737984965	0.138324777033359
51646	-0.296159234438415	7.54434377174801	10.844933487008	0.00140623429242125	0.138324777033359
2037	0.416043069891771	4.2383725947665	10.7884739234948	0.00144509322745234	0.141016067191272
1960	1.12073542958845	1.31047656274631	10.7939751558865	0.00145283349448892	0.141016067191272
5452	0.373333967752309	6.91960736226208	10.775367702204	0.00145427126966562	0.141016067191272
158062	1.89216359709816	-2.56697325491523	10.9682980258589	0.00147640098488866	0.142070491712723
1050	-0.42809819614482	3.80967464159162	10.7404297189728	0.00147903297824096	0.142070491712723
54729	-1.37898254672305	-2.63781398628215	13.9754226759324	0.0014990846084551	0.143261680712494
124044	-0.431414690788809	2.72373946458717	10.6950521075171	0.00151184514985071	0.143261680712494
6636	0.317162034900715	4.00994732555032	10.6942388345195	0.00151244003098234	0.143261680712494
5055	-0.671121886801117	1.32758316849512	10.6692599338031	0.00153082947176488	0.144335350194974
57466	0.223034580565757	6.34730645782432	10.6394872800171	0.00155305011436773	0.145549587484506
2637	2.10379128330198	-2.23543693367181	10.6185588348667	0.00156886913149623	0.145549587484506
79086	0.271869491695242	4.39754811346238	10.6158680809221	0.00157091501130765	0.145549587484506
199675	-1.09377088745494	4.85456198858026	10.6719791904474	0.00157216318837125	0.145549587484506
2335	0.386456912745228	2.96871997799532	10.6017649731763	0.00158168329282336	0.145771352122369
6484	-0.661426390029899	5.48089877055747	10.635714873432	0.00159141299694784	0.146010358374676
22861	0.318909110230434	8.49840985185816	10.5745689308914	0.00160266437422614	0.14613850987236
132864	-0.321831354000094	6.48890982145102	10.5688728584152	0.00160709504991599	0.14613850987236
51734	-0.515787534342295	8.06270145329191	10.5792488951615	0.0016145331466385	0.146165257434619
5741	1.86449060508077	-1.88928723625987	10.5387132427587	0.00163076641740615	0.1469844973574
353323	-1.73100247543482	-2.22275511695339	10.5155359057314	0.00164920219761128	0.147994197206696
55914	-0.237639561417971	9.08663659184325	10.4922388569414	0.0016679502788047	0.149022981241678
3475	-0.41380993993641	7.08424327567188	10.4775322810403	0.00168319067547328	0.149646660889888
245936	-1.64383603407147	-2.33200334724875	10.4657202917321	0.00168955907456325	0.149646660889888
80742	0.326334874020956	3.36786060406855	10.4331458654834	0.001716498983462	0.149755820173917
389119	-0.625291790152232	1.85578410435953	10.4244515468138	0.00172376418655997	0.149755820173917
6597	0.325947626684247	7.12022162424011	10.4155614748016	0.00173122582792545	0.149755820173917
55288	-0.322855559885326	6.47969948582809	10.3965870121194	0.00174726337838277	0.149755820173917
79339	-1.6112492833962	-2.1811376855894	10.3855965611063	0.00175662284116807	0.149755820173917
29102	0.272305660968543	5.62143398491799	10.3507282190319	0.00178666111573235	0.149755820173917
79024	1.97723831609552	-2.27468612779976	10.3460505649937	0.00179073100110302	0.149755820173917
1365	2.10398463640713	-2.0579841700471	10.3255083677181	0.00180871789492132	0.149755820173917
387680	0.208418601264829	6.21234014874108	10.3100059465967	0.00182241548289188	0.149755820173917
284040	0.711003549533283	1.0488154675549	10.3069801459884	0.00182510149274778	0.149755820173917
9595	-0.224754571191917	8.37694365210688	10.3063583176509	0.0018256539977725	0.149755820173917
8939	0.244795803235462	5.279154955374	10.2997088133436	0.00183157301445654	0.149755820173917
10847	0.308106171725343	3.38017958072534	10.2872189953879	0.00184274442653006	0.149755820173917
5509	-0.505697988017736	5.25848590922288	10.3142449382484	0.00184368996188163	0.149755820173917
401612	0.214375877006104	3.96124126878264	10.2830508347324	0.00184648825620903	0.149755820173917
23235	0.268477714079539	5.09937453592214	10.2814290421169	0.0018479470693031	0.149755820173917
124540	0.299446661987959	6.06882369008648	10.2673164587801	0.00186069182548511	0.149755820173917
55614	0.401318563613156	4.59239832575193	10.2639940719528	0.00186370538809525	0.149755820173917
9528	-0.226405748611377	7.24530486074614	10.2634457111827	0.00186420326218028	0.149755820173917
4191	0.210407514402546	5.29430963714324	10.2543537502757	0.00187247820677292	0.149755820173917
22984	0.281191408936221	5.41897845636191	10.2393357517314	0.00188622991592689	0.149755820173917
366	-0.579870043551705	9.23136222625702	10.2630260868849	0.00188703195443994	0.149755820173917
79640	0.327819007227286	3.69250846962979	10.2382331462326	0.00188724365645114	0.149755820173917
51255	-0.247336027173459	4.06608591380575	10.2336842228656	0.0018914319154725	0.149755820173917
276	-1.42704627941138	-2.68433738423191	27.7772928700218	0.00190380016916712	0.149755820173917
388389	-1.43932236004428	-2.68632028110421	28.2540152283388	0.00190380103637022	0.149755820173917
406958	-1.39835326363448	-2.68846079092041	27.013031007134	0.00190380106292385	0.149755820173917
79155	-0.184413501073916	5.97730281591908	10.2193185505024	0.00190472178963749	0.149755820173917
54870	0.233460350559781	6.42525583530438	10.2133622158564	0.0019102603470667	0.149755820173917
2328	1.73944741140398	0.518636336811576	10.2433059203932	0.00191037483213062	0.149755820173917
4540	0.400925828486627	10.6195802274119	10.2052640966245	0.00191781718058349	0.149765417995184
407035	1.6963697546981	-2.59562195434482	11.3844304244201	0.00193608205121021	0.150616877443958
91582	-0.201554835563205	5.0987952479799	10.1746540969899	0.00194666148024779	0.150866264719204
163033	0.513936007056763	1.78887365558159	10.161840827071	0.00195886844508244	0.150976525321745
7157	0.385974709666916	5.020075827445	10.1574538799531	0.00196306597043363	0.150976525321745
9519	-0.337096299924656	4.5080483924582	10.142776013774	0.00197717779810719	0.150976525321745
5819	-0.856848520372468	3.23305390579009	10.1828947022355	0.00197939859895564	0.150976525321745
51754	0.506863866622564	2.55729412927664	10.128415098335	0.00199108642356606	0.150976525321745
4508	0.386654853026386	8.91456234180815	10.1271064878472	0.00199235883855676	0.150976525321745
143098	-0.34251960124231	6.3826390953774	10.1080633583101	0.00201097067411746	0.151112696415523
11190	0.280814531372633	6.72359437914395	10.1004577043272	0.00201845422356607	0.151112696415523
8455	0.308398750611539	5.10533304961479	10.1001545023497	0.00201875315394257	0.151112696415523
54998	-0.246245753001937	5.36809222748681	10.0951448433218	0.00202369886695275	0.151112696415523
23191	0.338035163882055	5.79481922707194	10.0703924324755	0.00204831984386699	0.151934162765048
353143	1.79166343996496	-2.58417652882498	10.267482103992	0.00204955175577484	0.151934162765048
9898	0.210830356325446	7.26105586057866	10.0497167960071	0.00206912303391684	0.152831253696529
9942	0.489312719557828	1.81966815100205	10.0011926848867	0.00211880905475173	0.155938249137484
59271	0.403786336491197	3.14787761719052	9.99192773777146	0.0021284352835551	0.156085254127374
51586	0.266213494777928	7.28387559537933	9.97547894420476	0.00214563707382333	0.15614415131746
4172	0.298110311509089	5.50912104097575	9.96048263049633	0.00216144518819724	0.15614415131746
4261	0.512232270808661	7.22867392695075	9.9780507354052	0.00216542042062881	0.15614415131746
55063	0.298849252628917	5.19392721927704	9.95421457999845	0.0021680881983935	0.15614415131746
8875	-0.580994603165643	9.33093784032885	9.97322011519684	0.0021735445096625	0.15614415131746
10730	-0.176487276594154	6.88143411146175	9.94635329879338	0.00217644960779051	0.15614415131746
56900	-0.292160973345017	5.62414375809258	9.9405343953944	0.00218266017970643	0.15614415131746
84930	-0.375705998431198	4.28367358723661	9.92676107803234	0.00219743372299246	0.156430062411929
9153	0.840495660274576	0.319251444612771	9.92257144713416	0.00220194809260193	0.156430062411929
51714	-0.306994480044646	6.28912006165786	9.88178728124346	0.00224639789218521	0.158241459116013
7024	0.225109650781039	5.3047332172871	9.87719320391304	0.00225146271407171	0.158241459116013
284058	0.231302368957904	7.93383770550185	9.87371835200905	0.00225530147127424	0.158241459116013
4134	0.266442944000269	6.27491583788956	9.86525099584642	0.00226468395032992	0.158241459116013
7201	1.94357991309883	-1.33612719386515	9.86396119139924	0.00226611669213058	0.158241459116013
945	0.334169718066491	5.74730010795298	9.85517987724518	0.00227589611548701	0.158383790894096
59286	-0.280958986188825	4.49978369041873	9.83672368078411	0.00229659266186879	0.158683105843866
8900	-1.30516572454932	0.853790273935595	9.84747668259867	0.002317439952591	0.158683105843866
10245	-0.260059265279894	3.86874426486397	9.81803605632831	0.00231774717746333	0.158683105843866
8506	0.429154826995724	3.06438526558414	9.81776610492835	0.00231805423698857	0.158683105843866
84795	0.346044022051239	2.94783571263303	9.81314825400769	0.00232331339045871	0.158683105843866
4538	0.385313875976254	10.881656444032	9.80826752977644	0.00232888534334703	0.158683105843866
57698	0.426663181791137	5.1671562954583	9.80568679730638	0.0023404388634521	0.158683105843866
25805	-1.08864242746493	0.736366384230258	9.80633227328842	0.00234224330228971	0.158683105843866
1959	0.755632401566874	1.21030020646143	9.78601442068292	0.00235446579288158	0.158984719875766
28955	0.376920622833506	3.48856302161273	9.76388859023419	0.00238018824286325	0.160151772830222
6433	0.181514060438082	6.78855342446012	9.75520556871744	0.00239036199776057	0.160151772830222
474170	0.423881940121409	5.20220926379546	9.75827751686046	0.00239523179306197	0.160151772830222
1592	-1.65086472138314	-1.92070970080613	9.7443157515361	0.00240318505283152	0.160160150426492
151987	-0.415811838522998	6.96418321885234	9.731986762089	0.00242788865525232	0.160527351661782
11022	0.371234347276244	3.37172078692631	9.72000395798965	0.00243207033038312	0.160527351661782
