GeneID	logFC	FDR
317702	-1.73231544578148	0.102124755285104
1778	0.322151959238266	0.102124755285104
753	0.309483854559043	0.102124755285104
90625	0.674479325081285	0.102124755285104
7433	0.591834378421589	0.102385894335757
5373	0.276965199463828	0.102539814279003
285877	2.31870809621003	0.102539814279003
105372482	0.540988544303187	0.102539814279003
6291	2.1093286923693	0.102539814279003
84909	0.272312125568183	0.102539814279003
102723851	2.12666733972931	0.102539814279003
100302172	-1.43280020270825	0.102539814279003
10537	-1.52238362284332	0.102539814279003
139793	-1.81498103539256	0.103083805500183
223082	-0.26434107614317	0.104142071708484
80219	-0.275018086878397	0.104142071708484
100996693	2.15047298791647	0.104142071708484
3053	0.364720704206226	0.104142071708484
9698	0.199552242660018	0.104904241425981
57634	0.38863857238236	0.104904241425981
406892	-1.68202609918544	0.106090170771456
10180	0.235110018011299	0.106090170771456
85280	2.21966814055699	0.106090170771456
2331	2.8974959454717	0.106090170771456
10075	0.327514922931292	0.106090170771456
81502	0.263229189246699	0.106090170771456
59269	0.504105307982686	0.106090170771456
79892	-0.29223121673282	0.106090170771456
9656	0.384777177910162	0.106090170771456
79647	-0.2667197890473	0.106090170771456
100130894	0.391970873744953	0.106090170771456
166012	-0.820656077695536	0.10760673852295
401067	2.38002600530644	0.107874122653234
221785	0.254656061964715	0.107874122653234
100126319	2.10092069452211	0.107874122653234
8148	0.27523310494943	0.110597006374404
2521	0.259479051815629	0.113074475587285
90693	-0.369302787158516	0.114025576733472
26155	0.334144107020899	0.114734482138846
54930	-0.495949429413673	0.114734482138846
7555	-0.240449112688554	0.114734482138846
386685	-1.71258090458271	0.114734482138846
10451	-0.336608193661658	0.114734482138846
613037	0.686380524325649	0.114734482138846
5515	-0.179774555786795	0.114734482138846
10135	-0.574702704145337	0.114734482138846
51142	-0.269260255679601	0.115743636261154
54665	-0.32099591496381	0.115743636261154
51526	-0.298873460135043	0.116142222128972
64651	-0.64273965189516	0.116142222128972
503841	2.23014201635037	0.116142222128972
388512	0.560988700714731	0.11873712683517
101929738	-1.64610992904354	0.11873712683517
102724151	-1.64610992904354	0.11873712683517
129642	-0.435165113556166	0.11873712683517
79109	0.143508143541848	0.120209958280726
100144748	-0.462772476244009	0.120209958280726
100874261	0.424279237095842	0.121153028065104
84498	0.169885770319851	0.121370695341472
100288687	2.01219904502066	0.121370695341472
11273	0.299837325023072	0.121370695341472
197322	0.305206957779135	0.121408316654664
3248	-0.992261714542142	0.121408316654664
4705	0.211424162828537	0.121408316654664
4214	-0.257356659860474	0.121408316654664
57462	0.440430496848994	0.121408316654664
57214	0.346584016683433	0.121408316654664
1723	0.234771449953114	0.122029248582163
55766	-0.409160674044596	0.122029248582163
142	0.34538550106192	0.126179654681487
6293	0.283773965598524	0.127662229107557
57492	0.172611105546033	0.127662229107557
5230	-0.254024332065199	0.128239322769153
26234	-0.515184623941756	0.128454490142921
8772	-0.389569391000387	0.131623462110374
664617	1.83151475352931	0.131623462110374
127247	2.04471816833256	0.131623462110374
51108	-0.494128967741229	0.131623462110374
146540	0.485181900304115	0.134020590293804
101928521	1.76534780569947	0.136977613835884
51135	-0.264193884985606	0.137101902442318
3091	-0.463057747256743	0.137468225806743
114819	0.312356194295395	0.137468225806743
55114	0.321515661023966	0.137468225806743
7352	0.358701980765489	0.137468225806743
11143	0.195868389484139	0.137468225806743
374918	1.94176784495671	0.137468225806743
147015	-0.632141538968964	0.137468225806743
4643	0.425528182188138	0.138324777033359
51646	-0.296159234438415	0.138324777033359
2037	0.416043069891771	0.141016067191272
1960	1.12073542958845	0.141016067191272
5452	0.373333967752309	0.141016067191272
158062	1.89216359709816	0.142070491712723
1050	-0.42809819614482	0.142070491712723
54729	-1.37898254672305	0.143261680712494
124044	-0.431414690788809	0.143261680712494
6636	0.317162034900715	0.143261680712494
5055	-0.671121886801117	0.144335350194974
57466	0.223034580565757	0.145549587484506
2637	2.10379128330198	0.145549587484506
79086	0.271869491695242	0.145549587484506
199675	-1.09377088745494	0.145549587484506
2335	0.386456912745228	0.145771352122369
6484	-0.661426390029899	0.146010358374676
22861	0.318909110230434	0.14613850987236
132864	-0.321831354000094	0.14613850987236
51734	-0.515787534342295	0.146165257434619
5741	1.86449060508077	0.1469844973574
353323	-1.73100247543482	0.147994197206696
55914	-0.237639561417971	0.149022981241678
3475	-0.41380993993641	0.149646660889888
245936	-1.64383603407147	0.149646660889888
80742	0.326334874020956	0.149755820173917
389119	-0.625291790152232	0.149755820173917
6597	0.325947626684247	0.149755820173917
55288	-0.322855559885326	0.149755820173917
79339	-1.6112492833962	0.149755820173917
29102	0.272305660968543	0.149755820173917
79024	1.97723831609552	0.149755820173917
1365	2.10398463640713	0.149755820173917
387680	0.208418601264829	0.149755820173917
284040	0.711003549533283	0.149755820173917
9595	-0.224754571191917	0.149755820173917
8939	0.244795803235462	0.149755820173917
10847	0.308106171725343	0.149755820173917
5509	-0.505697988017736	0.149755820173917
401612	0.214375877006104	0.149755820173917
23235	0.268477714079539	0.149755820173917
124540	0.299446661987959	0.149755820173917
55614	0.401318563613156	0.149755820173917
9528	-0.226405748611377	0.149755820173917
4191	0.210407514402546	0.149755820173917
22984	0.281191408936221	0.149755820173917
366	-0.579870043551705	0.149755820173917
79640	0.327819007227286	0.149755820173917
51255	-0.247336027173459	0.149755820173917
276	-1.42704627941138	0.149755820173917
388389	-1.43932236004428	0.149755820173917
406958	-1.39835326363448	0.149755820173917
79155	-0.184413501073916	0.149755820173917
54870	0.233460350559781	0.149755820173917
2328	1.73944741140398	0.149755820173917
4540	0.400925828486627	0.149765417995184
407035	1.6963697546981	0.150616877443958
91582	-0.201554835563205	0.150866264719204
163033	0.513936007056763	0.150976525321745
7157	0.385974709666916	0.150976525321745
9519	-0.337096299924656	0.150976525321745
5819	-0.856848520372468	0.150976525321745
51754	0.506863866622564	0.150976525321745
4508	0.386654853026386	0.150976525321745
143098	-0.34251960124231	0.151112696415523
11190	0.280814531372633	0.151112696415523
8455	0.308398750611539	0.151112696415523
54998	-0.246245753001937	0.151112696415523
23191	0.338035163882055	0.151934162765048
353143	1.79166343996496	0.151934162765048
9898	0.210830356325446	0.152831253696529
9942	0.489312719557828	0.155938249137484
59271	0.403786336491197	0.156085254127374
51586	0.266213494777928	0.15614415131746
4172	0.298110311509089	0.15614415131746
4261	0.512232270808661	0.15614415131746
55063	0.298849252628917	0.15614415131746
8875	-0.580994603165643	0.15614415131746
10730	-0.176487276594154	0.15614415131746
56900	-0.292160973345017	0.15614415131746
84930	-0.375705998431198	0.156430062411929
9153	0.840495660274576	0.156430062411929
51714	-0.306994480044646	0.158241459116013
7024	0.225109650781039	0.158241459116013
284058	0.231302368957904	0.158241459116013
4134	0.266442944000269	0.158241459116013
7201	1.94357991309883	0.158241459116013
945	0.334169718066491	0.158383790894096
59286	-0.280958986188825	0.158683105843866
8900	-1.30516572454932	0.158683105843866
10245	-0.260059265279894	0.158683105843866
8506	0.429154826995724	0.158683105843866
84795	0.346044022051239	0.158683105843866
4538	0.385313875976254	0.158683105843866
57698	0.426663181791137	0.158683105843866
25805	-1.08864242746493	0.158683105843866
1959	0.755632401566874	0.158984719875766
28955	0.376920622833506	0.160151772830222
6433	0.181514060438082	0.160151772830222
474170	0.423881940121409	0.160151772830222
1592	-1.65086472138314	0.160160150426492
151987	-0.415811838522998	0.160527351661782
11022	0.371234347276244	0.160527351661782
9926	-0.287884584466104	0.160527351661782
114049	0.30770576559414	0.160527351661782
55697	0.277502232528729	0.160527351661782
25771	0.19377135791029	0.160527351661782
368	0.493002872591135	0.161473592846808
57162	-0.375922560715834	0.161473592846808
10432	0.311006221001593	0.161473592846808
81688	-0.224627140108781	0.161473592846808
51172	0.352521627485784	0.161473592846808
51105	-0.305410518574781	0.165356127895033
9883	0.266335175599592	0.165395284883823
7593	0.304943914793866	0.165395284883823
23	0.304820707855157	0.166215042344788
1381	2.0441764841135	0.167882045895281
57553	0.395608606529266	0.168882968055018
3577	-0.495156610403517	0.169249496824602
3054	0.349742999118082	0.169872404542805
83259	2.04836568146503	0.169872404542805
284565	0.351327543798748	0.169872404542805
105370791	-1.45693341444681	0.169872404542805
54466	0.710422865063715	0.169872404542805
103910	-0.243393761626823	0.169872404542805
80774	-0.185383997852008	0.169872404542805
137886	-0.395314052557082	0.169872404542805
259173	0.693772953607839	0.172184721401456
375387	0.374580855523447	0.172675665804176
11221	0.309419921920913	0.172894253480669
1032	-0.479136542470272	0.172894253480669
27043	0.358492487601334	0.172894253480669
23511	0.30510392978004	0.172894253480669
29946	-0.273023071636775	0.172894253480669
56660	0.50950035781198	0.172894253480669
118987	-0.361266052359546	0.172894253480669
64844	-0.255701929846993	0.172894253480669
1673	-1.40030455114242	0.172894253480669
100289462	-1.40030455114242	0.172894253480669
51100	-0.452207678811328	0.172894253480669
2529	-0.571316833966518	0.173605534221541
347	1.94886745684858	0.173605534221541
26015	0.334493381299354	0.173605534221541
54584	0.398121070051914	0.173605534221541
8567	0.25705355685265	0.173605534221541
3038	0.30767773894533	0.174167553681422
284352	0.326464251238444	0.174167553681422
92241	0.227898008196753	0.174911926673934
3344	-0.242171916551591	0.174911926673934
57633	-0.850810263148966	0.174911926673934
254910	-1.57356975351224	0.174911926673934
51147	-0.20606988186646	0.174911926673934
9820	0.245375546534651	0.174911926673934
7321	-0.448281664035797	0.174911926673934
338339	-0.826652645346065	0.174911926673934
375775	0.613252900034221	0.174911926673934
102724474	1.6764994306293	0.174911926673934
10825	0.266047079565496	0.174911926673934
375318	-1.3416064388229	0.174911926673934
509	-0.270678458230248	0.174911926673934
100526737	0.526688801012332	0.174911926673934
7871	-0.22651967163824	0.174911926673934
574476	-1.09986922129072	0.174911926673934
574514	-1.18017488373018	0.174911926673934
51097	-0.299438577364023	0.174911926673934
114823	0.313786939129279	0.174911926673934
6720	0.314266830520289	0.175252283432045
9741	-0.22840936314576	0.175884571040086
26121	0.283252310873233	0.178239821409268
5290	-0.225448679720629	0.178239821409268
5552	-0.467564200023004	0.178239821409268
80833	0.393476459300594	0.179143115307306
55681	-0.223084279172311	0.179143115307306
8874	0.169088685738444	0.179143115307306
5997	-0.443052947134151	0.179143115307306
6016	-0.339397964003072	0.179143115307306
55739	0.230756039023191	0.179143115307306
140461	-0.202972811821471	0.179143115307306
58530	-1.34302899999875	0.179143115307306
337979	1.59700016453791	0.179143115307306
55670	0.284663368921306	0.179143115307306
51326	0.665274109708858	0.179143115307306
100506084	0.665274109708858	0.179143115307306
9570	0.226288293223278	0.179143115307306
25956	0.379933201206853	0.179143115307306
348378	0.509446271082159	0.179143115307306
79660	-0.52016911029519	0.179143115307306
574442	-1.36021427478155	0.179143115307306
23005	0.319958422204805	0.179143115307306
93659	-1.50478686515255	0.179143115307306
7275	0.517757768847606	0.179143115307306
5939	0.294332582422172	0.179143115307306
1687	0.468385110447245	0.179143115307306
54708	-0.285585017937206	0.179143115307306
597	-0.77188614196938	0.179143115307306
130617	-0.20459639578341	0.179143115307306
55846	0.377834188964858	0.179143115307306
51155	-0.331492426405409	0.179143115307306
80772	-0.256562134150393	0.179143115307306
1185	0.316963376574931	0.179143115307306
80237	-1.53108683600315	0.179143115307306
84641	-0.295315792484161	0.179836822235548
27327	0.195400239494571	0.179836822235548
9875	0.324568339926451	0.18329701128499
4519	0.361069594226517	0.183885775614206
2151	0.287382266491257	0.183885775614206
4537	0.351975110886768	0.183885775614206
8338	-0.219809246252629	0.183885775614206
730	0.924298626587583	0.183885775614206
10344	-1.50071529255098	0.18399110908282
790	0.296911508806488	0.184448451027954
6744	-0.310523446854812	0.184448451027954
6683	-0.207580493185287	0.184448451027954
5025	0.200223437438139	0.185297299269213
22848	0.261264161653535	0.186395384127826
55233	-0.221604863787711	0.186395384127826
23126	0.169136478651947	0.186500019148915
97	0.34581993032899	0.186552818230801
55888	-0.473423673720253	0.186552818230801
139285	0.376138913886562	0.186746888446828
285598	0.415260762282728	0.186746888446828
84919	-0.18803760330203	0.18792776412235
1861	-0.261450217682505	0.18792776412235
110841583	1.93439285335538	0.18792776412235
7701	0.256193935367944	0.18792776412235
529	-0.225633337577285	0.18792776412235
5528	0.264069467781729	0.18792776412235
10474	-0.223885384141906	0.18792776412235
107984640	-1.3104259877026	0.18792776412235
283899	0.24273432458936	0.18792776412235
116113	0.377116727418323	0.18792776412235
3611	0.337774131929825	0.18792776412235
92086	-1.52913121376871	0.18792776412235
83463	-0.443331051294483	0.18792776412235
57136	-0.492242488896076	0.18792776412235
5443	-0.632216674559302	0.18792776412235
1268	-0.8685904923235	0.18792776412235
154743	-0.247179663326252	0.18792776412235
55187	0.17245902166271	0.18792776412235
9867	-0.266511458720796	0.18792776412235
54432	-0.328490037909152	0.18792776412235
9924	0.284819615960628	0.18792776412235
343068	1.59706143931455	0.18792776412235
57514	0.281004573976091	0.187929452644153
222255	0.196205922063296	0.187929452644153
7469	0.286984233488199	0.188309101634346
6814	-0.2683780000833	0.188945227818239
5893	0.230518193536964	0.189554122095621
23200	-0.400877720905484	0.189554122095621
10588	-0.337525715002145	0.189554122095621
8243	0.238109368436505	0.190294639489671
9904	0.318949971273331	0.190294639489671
283349	-0.260196996525229	0.190294639489671
636	0.374372821017847	0.190294639489671
57479	0.415508163336925	0.190992912946152
158	0.274887543294618	0.191021462723143
133	-0.692938045125317	0.191159783977589
5362	0.426241920312246	0.191407855811948
80133	1.46271252245684	0.191407855811948
79415	-0.302698038527325	0.191407855811948
1212	-0.204199403748992	0.191407855811948
8334	-0.476619136845687	0.191407855811948
51282	-0.251071964294268	0.192341473688047
9337	-0.158530785183499	0.192468547629382
9159	0.321244978550158	0.192468547629382
91355	0.287648831417833	0.192468547629382
10147	0.216860671538347	0.192468547629382
51385	0.275725935488714	0.192468547629382
7039	-0.647810368100501	0.192468547629382
84418	-0.589478095120316	0.192468547629382
257160	0.227343723830188	0.192481216183133
10250	0.181252265047882	0.192481216183133
23759	0.252488064476558	0.192481216183133
245908	1.63902017993332	0.192481216183133
199953	0.465968257880693	0.192481216183133
670	0.443514525656081	0.192481216183133
23113	0.239464292213206	0.192749768778059
26003	0.204896501783586	0.192887908447053
101928108	-1.48843661397033	0.192887908447053
8698	-0.276118632738057	0.193097977961126
55353	-0.664439417693103	0.19370633462872
317762	0.220306857149833	0.19370633462872
56890	-0.218705375907043	0.19370633462872
100847029	1.46401847935006	0.19370633462872
6757	1.47819615451298	0.19370633462872
57135	1.52696233941107	0.19370633462872
54865	0.276909119235925	0.194554723847635
157697	0.305886901074826	0.194752107368035
2805	0.385214042779616	0.195670166212583
4363	0.260717592854826	0.196336922063227
93349	0.242665297381163	0.196474765608783
23310	0.238127809464356	0.196474765608783
118738	1.97825061250961	0.196474765608783
54469	-0.220017844599938	0.196474765608783
7407	0.327870503295114	0.196474765608783
23334	0.223471866370666	0.196474765608783
112267986	1.29156911328184	0.196770247819569
353514	-0.526379334477188	0.197438080365833
22809	0.475671567932025	0.197438080365833
4826	0.365189473680105	0.197438080365833
54880	0.296739319551704	0.197486684670498
149013	0.290306747479821	0.198116352436898
50801	-1.47769223328742	0.198317566990138
84922	0.305765416189279	0.199118223691575
148811	0.647149132569787	0.199250225192285
84263	-0.345963377513482	0.199250225192285
101059938	1.6899490271348	0.199250225192285
54916	-0.364191276238103	0.199250225192285
339287	-0.365862691598992	0.199250225192285
112574	-0.293333271020045	0.199250225192285
29998	0.323411285118422	0.199250225192285
4659	-0.260306090875541	0.199250225192285
1545	-0.625337226560772	0.199250225192285
60493	-0.148971684340663	0.199250225192285
4541	0.417325021164935	0.199250225192285
404636	-0.238247581026697	0.199423996847264
22911	-0.220227236046312	0.199423996847264
54463	-0.379680877649246	0.199423996847264
9688	0.285706865839722	0.199423996847264
84085	-0.242877802867009	0.200116414095437
63977	0.31487471986456	0.200116414095437
644070	-1.37980341953802	0.200116414095437
8347	-0.308101716014282	0.200116414095437
283991	-0.331989299712368	0.200116414095437
152485	0.409155879236229	0.200116414095437
1347	-0.273053901914889	0.200116414095437
705	0.268352350228494	0.200116414095437
1052	-0.449422650217987	0.200116414095437
255252	0.210614362044898	0.200116414095437
83901	1.79734226709194	0.200116414095437
971	0.473285082983891	0.200425774363512
646962	1.51501802072842	0.200425774363512
11147	0.627415718461774	0.200425774363512
23094	0.336729329065993	0.200425774363512
119016	0.300058033316069	0.200425774363512
7763	-0.198108054972169	0.200425774363512
4942	-0.195723195452415	0.200425774363512
3980	0.164721540436423	0.20059027340265
5297	0.222922794883053	0.20059027340265
3213	0.475872526421135	0.20059027340265
4536	0.334684336240686	0.20059027340265
107986888	1.91160928307998	0.201231514167165
9765	-0.317698323464629	0.201231514167165
9780	0.375601658634507	0.201231514167165
9793	0.161477934241491	0.201231514167165
9923	0.271940818798822	0.201231514167165
3108	0.397840674124741	0.201231514167165
4783	-0.53401617837987	0.201231514167165
84303	0.475190643446857	0.201231514167165
8992	-0.274343624549374	0.201231514167165
79591	0.17524099126995	0.201231514167165
127833	0.450829411623368	0.201231514167165
8013	-0.548694381785204	0.201231514167165
8364	-0.329484176846162	0.201571171619708
387338	0.29986763196657	0.201571171619708
381	-0.195705047565262	0.201571171619708
389898	-1.3446416183357	0.201598265450709
116988	0.339617934462737	0.201598265450709
2908	-0.175562435540278	0.201598265450709
2865	-1.05186620722528	0.201598265450709
23074	-0.245892982172526	0.201598265450709
475	0.184612570966442	0.201598265450709
57763	-0.210857939552682	0.201598265450709
9991	-0.218736262473329	0.201598265450709
23512	-0.210787277107193	0.202273823275248
64092	-0.604558256940261	0.202413323369984
388813	-0.604558256940261	0.202413323369984
23378	0.215937110733327	0.202910752515962
1994	0.204683831709887	0.203181745871945
26058	0.149937358752009	0.203181745871945
55959	0.352504391010106	0.203181745871945
10672	-0.240537994657548	0.203181745871945
137682	0.201574866976432	0.203181745871945
57506	0.234322877570396	0.203181745871945
6670	-0.207341819649422	0.203181745871945
54622	-0.304728792341379	0.203181745871945
102723553	1.67774603201451	0.203181745871945
4297	0.28405608967256	0.203181745871945
55245	0.267060561962273	0.203181745871945
3109	0.48471171757252	0.203181745871945
4878	0.813314619718637	0.203181745871945
54856	0.1575948818825	0.203181745871945
401262	0.956478666715824	0.203181745871945
123775	1.6803748081529	0.203181745871945
80315	-0.365687409060475	0.203927456333235
1786	0.250095237638392	0.203927456333235
2959	-0.260184814061365	0.204058159019934
81494	1.69752982386236	0.204260381394574
406916	-1.2655777863641	0.204260381394574
30014	-1.27399835854796	0.204260381394574
100126346	-1.31143326112366	0.204260381394574
114790	0.262382683798914	0.204260381394574
146691	0.263620671740913	0.204260381394574
1316	-0.291953059729206	0.204338936923813
8705	-0.212676305196919	0.206693236787902
339883	0.277091186638961	0.206693236787902
9989	-0.34123808671723	0.207481170596958
114818	0.275033902806019	0.207481170596958
3619	0.27642015646969	0.207481170596958
337876	-1.03988860775869	0.207481170596958
133522	0.33924663402183	0.208004042660413
9812	0.206877250549284	0.208176998837496
113277	0.249036224156187	0.208176998837496
55722	0.395309877760357	0.208176998837496
11030	0.253393311862594	0.210146061961462
81061	1.81904533747361	0.210827564867287
829	-0.288553198654587	0.210827564867287
55236	-0.20192694812375	0.210827564867287
1838	0.217486622256445	0.210827564867287
2244	1.7344091009213	0.210827564867287
84971	-0.275815212357105	0.211579927467185
23417	0.240501348889982	0.211579927467185
161	0.202172651567765	0.211579927467185
84873	1.86257127511545	0.211579927467185
5608	-0.630895768726714	0.211579927467185
92609	0.280912106978761	0.211579927467185
56925	-0.305222333420525	0.211579927467185
6102	-0.319664216031196	0.211579927467185
8607	0.300114225065746	0.21181297324646
121506	0.2673263810064	0.21181297324646
1967	0.207299443739433	0.21181297324646
140710	0.427385669063918	0.21181297324646
11128	0.219072668649971	0.212300910481141
22909	0.190817704271525	0.212300910481141
80311	-0.23785514064662	0.212300910481141
6949	0.309808162447091	0.212300910481141
1577	0.282798571608217	0.212300910481141
4211	-0.508921219045577	0.212300910481141
7316	-0.212444980200392	0.212300910481141
2194	0.342548162449494	0.212300910481141
3444	-1.39547247726392	0.212300910481141
55748	0.27716884043244	0.212300910481141
26092	-0.206140211829959	0.213181215904484
10544	0.362438717303168	0.213513992926409
25948	-0.224767470132083	0.214505697498871
414236	-1.36479635259906	0.215345072602124
10287	-0.302867528157305	0.215345072602124
8568	0.346725694813897	0.215345072602124
107987013	1.76201388392918	0.215466051916836
129563	0.288034068189175	0.215466051916836
199964	1.50630364451255	0.215466051916836
2052	0.326307191146939	0.215466051916836
4543	-1.48995675293823	0.215466051916836
64837	0.386208426158421	0.215598029931927
8289	0.24679288974049	0.216329510092078
967	-0.326259810432447	0.216592922079021
6277	-0.359590291709512	0.216979626291775
100131017	0.320764265181806	0.216979626291775
3267	-0.418114769460493	0.216979626291775
4345	0.775216997889401	0.216979626291775
7673	-0.423629888580241	0.216979626291775
23303	0.209404011091889	0.216979626291775
171017	0.212457825768813	0.216979626291775
57143	0.47563472184709	0.216979626291775
63939	-0.254707451935986	0.216979626291775
26039	0.202198806581045	0.216979626291775
9884	0.392273208705725	0.217057962984543
4017	0.261294806644299	0.217057962984543
728294	0.403670784381529	0.217468846711115
144132	0.326794466495903	0.218149405495147
84255	-0.574001692506282	0.21850781816393
5294	-0.233664927214816	0.21850781816393
26266	0.309971058534389	0.21853432840266
121512	-0.427250200943419	0.21853432840266
4862	0.554546633204167	0.218746069379844
7629	0.263815956563178	0.218757567650635
89845	0.249365069168136	0.219083727436034
9341	-0.244843438988433	0.219083727436034
221908	-0.332708836085341	0.219083727436034
8825	-0.454525100392807	0.219083727436034
406885	-1.19723377465457	0.219083727436034
406898	-1.23980963645636	0.219083727436034
406957	-1.27176516643104	0.219083727436034
9969	-0.180556928798321	0.220514536924693
64377	-0.918904461123784	0.220514536924693
9918	0.234556564684647	0.220561588466858
8493	-0.163443664575387	0.220561588466858
476	0.212055449861508	0.220861533226165
51112	0.156068141645982	0.220861533226165
92906	-0.366854028754668	0.220861533226165
55529	-0.342250127884591	0.220861533226165
1390	-0.353349729795534	0.220861533226165
55124	0.672876394060639	0.220861533226165
256987	0.280885749450772	0.220861533226165
4137	0.298052486368498	0.220861533226165
399671	0.399560867301946	0.220861533226165
683	-0.405689000521659	0.220861533226165
4778	-0.406204680480256	0.220861533226165
602	-0.491706617386952	0.220861533226165
100422996	-1.15156077424367	0.220861533226165
100422939	-1.11223625662984	0.220861533226165
149647	-1.14525845508698	0.220861533226165
10919	0.323074776925995	0.220861533226165
5923	1.48780928457787	0.220861533226165
2919	-0.507962429221188	0.220861533226165
64708	0.220228516197753	0.221188860742406
9107	-0.252885219188701	0.221188860742406
1452	-0.17381935673666	0.221188860742406
162	0.247314529984199	0.221594561228489
2357	-0.396959132802193	0.221594561228489
9644	0.319334194779891	0.222515306201343
407002	-1.42500880420667	0.222707976602003
79140	0.324865312719858	0.222707976602003
80179	0.190896280728707	0.222707976602003
1421	1.61831353571571	0.22325924989476
2730	-0.360313816660521	0.22325924989476
9587	-0.32375275186124	0.223337161379763
